Wall time,Step,Value
1652094889.4466662,438272,243.64454650878906
1652094910.997154,440320,247.94602966308594
1652094932.2707152,442368,246.86264038085938
1652094953.6609259,444416,248.26515197753906
1652094975.1271267,446464,253.79458618164062
1652094996.6216855,448512,254.18211364746094
1652095018.4700694,450560,257.741455078125
1652095040.8154864,452608,262.654541015625
1652095065.297113,454656,268.87945556640625
1652095086.8497303,456704,274.1397399902344
1652095109.785736,458752,276.2267150878906
1652095131.66246,460800,280.4134521484375
1652095154.2197433,462848,282.4516296386719
1652095176.161495,464896,286.01873779296875
1652095198.1502392,466944,291.48822021484375
1652095220.3290176,468992,290.0428466796875
1652095242.5081458,471040,293.3767395019531
1652095264.2989175,473088,297.9385681152344
1652095285.4070091,475136,302.5428771972656
1652095308.7347665,477184,300.81549072265625
1652095333.1848056,479232,301.1829833984375
1652095359.9302282,481280,303.4876708984375
1652095385.9206655,483328,305.96087646484375
1652095408.0601206,485376,305.4565734863281
1652095429.6016552,487424,308.2791748046875
1652095451.5265694,489472,313.9793701171875
1652095473.9295762,491520,314.70721435546875
1652095495.5598927,493568,310.3706359863281
1652095517.1660082,495616,311.2662048339844
1652095538.952998,497664,320.6724548339844
1652095560.515886,499712,316.53057861328125
1652095582.4758909,501760,317.24273681640625
1652095604.7200794,503808,317.9087829589844
1652095625.7145047,505856,324.6100769042969
1652095647.5760667,507904,323.28204345703125
1652095669.389081,509952,328.7110290527344
1652095690.7837079,512000,329.4014587402344
1652095712.662633,514048,335.013916015625
1652095734.5411446,516096,338.9044189453125
1652095756.7386332,518144,337.3004150390625
1652095778.7702203,520192,341.8380432128906
1652095800.1693983,522240,339.5203857421875
1652095822.6180563,524288,349.4815979003906
1652095844.635511,526336,354.0220642089844
1652095866.0939097,528384,355.6260681152344
1652095888.6033332,530432,357.1564025878906
1652095910.1941054,532480,355.73199462890625
1652095931.4879181,534528,358.44366455078125
1652095954.0451627,536576,359.2299499511719
1652095975.903335,538624,359.60394287109375
1652095999.0073702,540672,356.7583923339844
1652096020.7942505,542720,365.6653137207031
1652096042.7339356,544768,364.4296875
1652096064.5648353,546816,361.4458312988281
1652096086.7233176,548864,363.68988037109375
1652096108.6345465,550912,366.5968017578125
1652096130.400676,552960,363.4263000488281
1652096152.1929162,555008,365.9715881347656
1652096174.2479038,557056,361.6921081542969
1652096196.0736449,559104,363.78924560546875
1652096218.3326883,561152,367.9810791015625
1652096240.3258982,563200,375.80914306640625
1652096264.418206,565248,374.7227783203125
1652096288.3459873,567296,373.5193786621094
1652096310.5311131,569344,379.73614501953125
1652096332.5673513,571392,377.86761474609375
1652096355.5749586,573440,377.9253234863281
1652096378.7920246,575488,377.74005126953125
1652096401.0569851,577536,381.5566711425781
1652096425.810849,579584,387.8085632324219
1652096449.350389,581632,388.6897277832031
1652096475.0658693,583680,387.5841369628906
1652096499.1819491,585728,394.10040283203125
1652096522.188391,587776,402.4570007324219
1652096546.5610569,589824,403.61383056640625
1652096571.4739952,591872,409.0099182128906
1652096603.5711405,593920,416.90289306640625
1652096631.8751132,595968,411.62359619140625
1652096658.0066855,598016,417.8438415527344
1652096684.1898363,600064,419.7578430175781
1652096711.1772156,602112,422.6614990234375
1652096736.5542257,604160,420.652099609375
1652096759.8187034,606208,414.6264343261719
1652096782.7106616,608256,412.1862487792969
1652096805.4027133,610304,411.8925476074219
1652096830.7293952,612352,410.630859375
1652096856.2087936,614400,404.220703125
1652096881.02596,616448,411.0840759277344
1652096903.8520977,618496,411.594970703125
1652096926.8402112,620544,407.12152099609375
1652096949.9004898,622592,413.15850830078125
1652096972.7474375,624640,408.22149658203125
1652096995.4295397,626688,408.38995361328125
1652097018.3890083,628736,406.07293701171875
1652097041.0976691,630784,405.8101501464844
1652097063.630295,632832,407.4659423828125
1652097086.336721,634880,408.413330078125
1652097108.7605708,636928,414.3417663574219
1652097133.1138592,638976,411.0473937988281
1652097156.2336829,641024,413.298828125
1652097178.9202056,643072,418.3154296875
1652097201.590782,645120,419.4130859375
1652097224.65885,647168,423.693359375
1652097247.3075004,649216,429.800537109375
1652097270.4090042,651264,433.0085144042969
1652097293.1049635,653312,435.3189697265625
1652097315.7540498,655360,430.1665344238281
1652097338.4041743,657408,427.6856384277344
1652097360.5330563,659456,424.95587158203125
1652097383.1562734,661504,425.6244201660156
1652097405.6040063,663552,419.3719177246094
1652097428.146516,665600,426.703125
1652097450.808977,667648,430.74090576171875
1652097473.4433203,669696,418.3692932128906
1652097496.4071329,671744,418.93585205078125
1652097519.2895555,673792,425.2038269042969
1652097542.2920654,675840,426.0315246582031
1652097565.594637,677888,426.1249084472656
1652097588.434498,679936,418.9041442871094
1652097611.1819277,681984,416.9042053222656
1652097634.4233155,684032,417.64691162109375
1652097657.50439,686080,411.54339599609375
1652097680.3538284,688128,396.9163818359375
1652097702.7314565,690176,391.72491455078125
1652097725.2540972,692224,383.48223876953125
1652097747.379415,694272,384.7700500488281
1652097769.8485603,696320,373.1606750488281
1652097791.11215,698368,366.3008117675781
1652097812.639037,700416,360.94110107421875
1652097833.7870047,702464,360.85003662109375
1652097854.9843228,704512,360.8762512207031
1652097876.0110364,706560,359.62384033203125
1652097896.809248,708608,358.61297607421875
1652097918.1862893,710656,359.30096435546875
1652097939.4561343,712704,357.24444580078125
1652097960.529647,714752,354.7922668457031
1652097981.9360635,716800,358.38409423828125
1652098003.2358267,718848,353.34210205078125
1652098024.3848362,720896,354.0874938964844
1652098045.5486608,722944,355.1583251953125
1652098067.3350363,724992,355.8719177246094
1652098089.9114807,727040,349.7980041503906
1652098113.3075583,729088,347.17523193359375
1652098135.474771,731136,347.2034912109375
1652098159.1637816,733184,350.1126708984375
1652098181.596788,735232,344.462646484375
1652098204.462824,737280,347.2006530761719
1652098226.0329316,739328,339.85211181640625
1652098249.2036998,741376,336.5428466796875
1652098271.2834647,743424,329.3529968261719
1652098293.7023427,745472,327.3531188964844
1652098316.5484576,747520,327.6250305175781
1652098341.0501847,749568,334.31134033203125
1652098362.8006656,751616,338.4245300292969
1652098384.3738394,753664,350.0660095214844
1652098405.7785451,755712,353.1786193847656
1652098427.4991024,757760,356.44781494140625
1652098450.448918,759808,353.038818359375
1652098474.3861067,761856,352.3218688964844
1652098499.2435246,763904,358.4339904785156
1652098521.6679587,765952,357.13897705078125
1652098543.7972522,768000,354.181396484375
1652098566.33109,770048,357.3713684082031
1652098591.4342024,772096,358.49835205078125
1652098614.8002417,774144,357.7627868652344
1652098637.2481613,776192,362.695556640625
1652098659.9439518,778240,366.0104675292969
1652098682.6316638,780288,371.8276062011719
1652098705.4804268,782336,375.6726989746094
1652098728.313657,784384,379.8736572265625
1652098750.6187475,786432,380.1573791503906
1652098773.2363803,788480,384.361083984375
1652098795.3946443,790528,392.83612060546875
1652098817.242049,792576,397.8773498535156
1652098839.6134267,794624,404.9483947753906
1652098862.0421414,796672,413.9161071777344
1652098883.939678,798720,422.77960205078125
1652098906.243634,800768,432.3625793457031
1652098928.434783,802816,429.9128112792969
1652098950.4378316,804864,429.5510559082031
1652098973.3276248,806912,431.0794677734375
1652098995.7422698,808960,428.369140625
1652099018.5970206,811008,430.091796875
1652099040.6640007,813056,433.170654296875
1652099062.4388769,815104,430.5868225097656
1652099084.946416,817152,432.6111755371094
1652099108.5657945,819200,426.3176574707031
1652099132.9625983,821248,427.40899658203125
1652099155.8737416,823296,425.8446350097656
1652099179.1114347,825344,431.06475830078125
1652099200.409843,827392,431.27069091796875
1652099223.4716203,829440,434.1152648925781
1652099248.613827,831488,432.1239013671875
1652099272.39671,833536,433.4894104003906
1652099294.1489675,835584,431.21356201171875
1652099316.1743906,837632,436.20660400390625
1652099341.9412136,839680,438.226318359375
1652099365.2611568,841728,440.4374694824219
1652099391.8092854,843776,431.8663635253906
1652099418.1764944,845824,430.70172119140625
1652099445.1118832,847872,425.2303466796875
1652099470.345184,849920,424.61297607421875
1652099493.8488145,851968,411.72515869140625
1652099518.9563692,854016,402.3882751464844
1652099546.1240914,856064,395.816162109375
1652099571.7049017,858112,389.0013732910156
1652099601.868676,860160,386.57354736328125
1652099625.5831797,862208,381.8302307128906
1652099653.3159492,864256,385.8524169921875
1652099678.8645627,866304,385.8525390625
1652099702.0444877,868352,378.9120788574219
1652099728.0737133,870400,379.3293762207031
1652099756.9230452,872448,379.322998046875
1652099782.4939349,874496,377.1795349121094
1652099810.035154,876544,369.1286315917969
1652099835.5390592,878592,364.3681640625
1652099859.1788747,880640,364.6209716796875
1652099882.9468288,882688,358.0666809082031
1652099907.177091,884736,361.4064025878906
1652099930.7525659,886784,361.17608642578125
1652099953.2807658,888832,356.8814392089844
1652099975.1647587,890880,349.4892578125
1652099998.068234,892928,354.9971923828125
1652100021.398571,894976,339.53546142578125
1652100043.5465326,897024,338.55255126953125
1652100065.303196,899072,332.1465148925781
1652100087.3089483,901120,334.9285888671875
1652100109.356992,903168,336.0149230957031
1652100131.1394463,905216,329.6450500488281
1652100153.833881,907264,324.55682373046875
1652100176.8254206,909312,326.76171875
1652100199.4266832,911360,319.9967041015625
1652100222.532385,913408,320.6231994628906
1652100246.4576027,915456,326.6043701171875
1652100269.4623303,917504,328.90496826171875
1652100291.6596625,919552,335.899658203125
1652100316.7026508,921600,337.45831298828125
1652100339.804079,923648,339.7858581542969
1652100362.4864693,925696,339.99737548828125
1652100384.7268167,927744,336.8393249511719
1652100406.2790203,929792,335.9994812011719
1652100429.861298,931840,341.1297607421875
1652100453.1370673,933888,337.2733459472656
1652100474.9825459,935936,341.7851867675781
1652100496.6394596,937984,336.38800048828125
1652100519.8725092,940032,335.595458984375
1652100542.3386552,942080,335.8850402832031
1652100564.8634963,944128,335.47430419921875
1652100587.1303232,946176,340.3088684082031
1652100609.6759412,948224,344.8129577636719
1652100632.3405492,950272,349.6777648925781
1652100654.4754353,952320,354.9190368652344
1652100676.7730217,954368,364.1640930175781
1652100699.8338115,956416,366.573974609375
1652100721.9213994,958464,372.8960266113281
1652100743.4171336,960512,368.8228454589844
1652100764.6779542,962560,370.7325134277344
1652100786.5309339,964608,372.8270568847656
1652100808.5365694,966656,370.4200134277344
1652100830.1129644,968704,372.552001953125
1652100851.2457201,970752,375.6775817871094
1652100872.8082101,972800,372.7684326171875
1652100893.7548444,974848,378.2801818847656
1652100915.0160072,976896,375.3179931640625
1652100936.1284142,978944,372.916748046875
1652100957.4197469,980992,371.4925537109375
1652100978.5479307,983040,370.74652099609375
1652100999.789722,985088,375.0199279785156
1652101021.3447235,987136,378.86700439453125
1652101043.0104795,989184,384.6983337402344
1652101064.3086016,991232,384.4040222167969
1652101085.711786,993280,392.3582763671875
1652101106.8017771,995328,388.6568603515625
1652101127.81461,997376,391.11932373046875
1652101148.9487827,999424,397.36016845703125
1652101170.2716203,1001472,401.99822998046875
